Levels,Nodes,CarNumbers
44,5,0.1910188679245283
44,6,0.052867924528301885
44,7,0.039339622641509434
44,8,0.02860377358490566
44,9,0.17745283018867924
44,10,1.8867924528301888e-05
44,11,0.009735849056603773
44,12,0.10811320754716981
44,13,0.06730188679245283
44,14,0.04449056603773585
44,15,0.0
44,16,0.014547169811320754
44,17,0.012433962264150944
44,18,0.024641509433962264
44,19,0.08432075471698114
44,20,0.0
44,21,0.016
44,22,0.10930188679245283
44,23,0.09273584905660377
44,24,0.0
44,25,0.048773584905660375
44,26,0.0
45,1,0.038867924528301886
45,2,0.012264150943396227
45,3,0.06411320754716981
45,4,0.14424528301886794
45,5,0.1910188679245283
45,6,0.052867924528301885
45,7,0.039339622641509434
45,8,0.02860377358490566
45,9,0.17745283018867924
45,10,1.8867924528301888e-05
45,11,0.009735849056603773
45,12,0.10811320754716981
45,13,0.06730188679245283
45,14,0.04449056603773585
45,15,0.0
45,16,0.014547169811320754
45,17,0.012433962264150944
45,18,0.024641509433962264
45,19,0.08432075471698114
45,20,0.0
45,21,0.016
45,22,0.10930188679245283
45,23,0.09273584905660377
45,24,0.0
45,25,0.048773584905660375
45,26,0.0
46,1,0.038867924528301886
46,2,0.012264150943396227
46,3,0.06411320754716981
46,4,0.14424528301886794
46,5,0.1910188679245283
46,6,0.052867924528301885
46,7,0.039339622641509434
46,8,0.02860377358490566
46,9,0.17745283018867924
46,10,1.8867924528301888e-05
46,11,0.009735849056603773
46,12,0.10811320754716981
46,13,0.06730188679245283
46,14,0.04449056603773585
46,15,0.0
46,16,0.014547169811320754
46,17,0.012433962264150944
46,18,0.024641509433962264
46,19,0.08432075471698114
46,20,0.0
46,21,0.016
46,22,0.10930188679245283
46,23,0.09273584905660377
46,24,0.0
46,25,0.048773584905660375
46,26,0.0
47,1,0.038867924528301886
47,2,0.012264150943396227
47,3,0.06411320754716981
47,4,0.14424528301886794
47,5,0.1910188679245283
47,6,0.052867924528301885
47,7,0.039339622641509434
47,8,0.02860377358490566
47,9,0.17745283018867924
47,10,1.8867924528301888e-05
47,11,0.009735849056603773
47,12,0.10811320754716981
47,13,0.06730188679245283
47,14,0.04449056603773585
47,15,0.0
47,16,0.014547169811320754
47,17,0.012433962264150944
47,18,0.024641509433962264
47,19,0.08432075471698114
47,20,0.0
47,21,0.016
47,22,0.10930188679245283
47,23,0.09273584905660377
47,24,0.0
47,25,0.048773584905660375
47,26,0.0
48,1,0.038867924528301886
48,2,0.012264150943396227
48,3,0.06411320754716981
48,4,0.14424528301886794
48,5,0.1910188679245283
48,6,0.052867924528301885
48,7,0.039339622641509434
48,8,0.02860377358490566
48,9,0.17745283018867924
48,10,1.8867924528301888e-05
48,11,0.009735849056603773
48,12,0.10811320754716981
48,13,0.06730188679245283
48,14,0.04449056603773585
48,15,0.0
48,16,0.014547169811320754
48,17,0.012433962264150944
48,18,0.024641509433962264
48,19,0.08432075471698114
48,20,0.0
48,21,0.016
48,22,0.10930188679245283
48,23,0.09273584905660377
48,24,0.0
48,25,0.048773584905660375
48,26,0.0
49,1,0.038867924528301886
49,2,0.012264150943396227
49,3,0.06411320754716981
49,4,0.14424528301886794
49,5,0.1910188679245283
49,6,0.052867924528301885
49,7,0.039339622641509434
49,8,0.02860377358490566
49,9,0.17745283018867924
49,10,1.8867924528301888e-05
49,11,0.009735849056603773
49,12,0.10811320754716981
49,13,0.06730188679245283
49,14,0.04449056603773585
49,15,0.0
49,16,0.014547169811320754
49,17,0.012433962264150944
49,18,0.024641509433962264
49,19,0.08432075471698114
49,20,0.0
49,21,0.016
49,22,0.10930188679245283
49,23,0.09273584905660377
49,24,0.0
49,25,0.048773584905660375
49,26,0.0
50,1,0.038867924528301886
50,2,0.012264150943396227
50,3,0.06411320754716981
50,4,0.14424528301886794
50,5,0.1910188679245283
50,6,0.052867924528301885
50,7,0.039339622641509434
50,8,0.02860377358490566
50,9,0.17745283018867924
50,10,1.8867924528301888e-05
50,11,0.009735849056603773
50,12,0.10811320754716981
50,13,0.06730188679245283
50,14,0.04449056603773585
50,15,0.0
50,16,0.014547169811320754
50,17,0.012433962264150944
50,18,0.024641509433962264
50,19,0.08432075471698114
50,20,0.0
50,21,0.016
50,22,0.10930188679245283
50,23,0.09273584905660377
50,24,0.0
50,25,0.048773584905660375
50,26,0.0
51,1,0.038867924528301886
51,2,0.012264150943396227
51,3,0.06411320754716981
51,4,0.14424528301886794
51,5,0.1910188679245283
51,6,0.052867924528301885
51,7,0.039339622641509434
51,8,0.02860377358490566
51,9,0.17745283018867924
51,10,1.8867924528301888e-05
51,11,0.009735849056603773
51,12,0.10811320754716981
51,13,0.06730188679245283
51,14,0.04449056603773585
51,15,0.0
51,16,0.014547169811320754
51,17,0.012433962264150944
51,18,0.024641509433962264
51,19,0.08432075471698114
51,20,0.0
51,21,0.016
51,22,0.10930188679245283
51,23,0.09273584905660377
51,24,0.0
51,25,0.048773584905660375
51,26,0.0
52,1,0.038867924528301886
52,2,0.012264150943396227
52,3,0.06411320754716981
52,4,0.14424528301886794
52,5,0.1910188679245283
52,6,0.052867924528301885
52,7,0.039339622641509434
52,8,0.02860377358490566
52,9,0.17745283018867924
52,10,1.8867924528301888e-05
52,11,0.009735849056603773
52,12,0.10811320754716981
52,13,0.06730188679245283
52,14,0.04449056603773585
52,15,0.0
52,16,0.014547169811320754
52,17,0.012433962264150944
52,18,0.024641509433962264
52,19,0.08432075471698114
52,20,0.0
52,21,0.016
52,22,0.10930188679245283
52,23,0.09273584905660377
52,24,0.0
52,25,0.048773584905660375
52,26,0.0
